StateCode,NCESSCH,PCT_BACH,PCT_ADVC,P_EXPLT6,P_EXPGT5,MEAN_EXP,M_BSALT6,M_BSAGT5,M_BSAL
19,1.90315E+11,86.4,13.6,22.7,77.3,14,33890,41806,40007
19,1.90315E+11,61.5,38.5,-1,84.6,18,-1,45494,43624
19,1.90315E+11,80,20,55,45,8,32131,41489,36342
19,1.90315E+11,77.8,-1,44.4,55.6,8,32859,38707,36108
19,1.90315E+11,87.5,-1,50,50,10,31797,43398,37598
19,1.90315E+11,84.6,-1,-1,84.6,18,-1,45111,43124
19,1.90322E+11,95,-1,-1,90,15,-1,38935,38070
19,1.90322E+11,-1,-1,0,100,22,-2,42169,42169
19,1.90322E+11,84.6,-1,30.8,69.2,17,32229,40864,38207
19,1.90327E+11,85,15,15,85,18,31023,42011,40362
19,1.90327E+11,78.9,21.1,0,100,24,-2,44918,44918
19,1.90327E+11,72.7,27.3,-1,90.9,23,-1,46808,45492
19,1.90327E+11,100,0,-1,80,17,-1,43335,40945
19,1.90327E+11,-1,0,-1,-1,-1,-1,-1,-1
19,1.90327E+11,81.8,-1,-1,81.8,18,-1,44047,41646
19,1.9033E+11,75,25,-1,93.8,21,-1,42054,41321
19,1.9033E+11,70.6,29.4,-1,88.2,18,-1,42671,41677
19,1.90336E+11,52.9,47.1,-1,88.2,19,-1,48204,46079
19,1.90336E+11,21.4,78.6,0,100,24,-2,52043,52043
19,1.90336E+11,72.7,27.3,-1,81.8,16,-1,46197,43440
19,1.90336E+11,46.7,53.3,-1,93.3,20,-1,47740,46813
19,1.90336E+11,30.8,69.2,0,100,25,-2,48767,48767
19,1.90336E+11,-1,-1,0,-1,-1,-2,-1,-1
19,1.90339E+11,75,25,-1,87.5,23,-1,48110,46114
19,1.90339E+11,71.4,-1,0,100,17,-2,42193,42193
19,1.90339E+11,68.8,31.3,-1,87.5,16,-1,43830,42003
19,1.90339E+11,75,25,18.8,81.3,20,26125,44579,41119
19,1.90339E+11,63.2,36.8,15.8,84.2,17,26465,43878,41129
19,1.90339E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90345E+11,100,0,0,100,18,-2,37482,37482
19,1.90345E+11,100,0,-1,80,12,-1,36136,34983
19,1.90348E+11,100,0,57.1,42.9,13,31367,41213,35587
19,1.90348E+11,71.4,28.6,-1,92.9,19,-1,42806,41936
19,1.90348E+11,92.3,-1,23.1,76.9,13,32696,39595,38003
19,1.90354E+11,60.9,39.1,-1,91.3,21,-1,50753,49385
19,1.90354E+11,50,50,12.1,87.9,17,34888,48963,47257
19,1.90354E+11,68.4,31.6,-1,94.7,21,-1,49141,48204
19,1.90354E+11,69.4,30.6,11.1,88.9,18,33970,48187,46608
19,1.90354E+11,66.7,33.3,27.8,72.2,14,30920,46523,42189
19,1.90354E+11,55.6,44.4,-1,92.6,20,-1,48520,47442
19,1.90354E+11,66.7,33.3,13,87,15,31360,47917,45770
19,1.90354E+11,77.8,-1,33.3,66.7,12,30288,48732,42584
19,1.90357E+11,76.2,23.8,42.9,57.1,13,34926,45997,41252
19,1.90357E+11,83.3,16.7,16.7,83.3,17,32247,47346,44829
19,1.90357E+11,77.1,22.9,20,80,18,34014,46507,44008
19,1.90363E+11,80,-1,-1,80,20,-1,40399,37771
19,1.90363E+11,90.9,-1,0,100,26,-2,38699,38699
19,1.90366E+11,75,-1,-1,87.5,24,-1,36641,35416
19,1.90366E+11,83.3,-1,25,75,15,27584,33539,32051
19,1.90369E+11,50,50,12.9,87.1,16,41208,51724,50367
19,1.90369E+11,71.4,28.6,28.6,71.4,16,39554,50361,47274
19,1.90369E+11,74.1,25.9,36.2,63.8,13,39346,51140,46870
19,1.90369E+11,73.1,26.9,38.5,61.5,10,40478,45856,43788
19,1.90369E+11,72.4,27.6,13.8,86.2,14,38868,47885,46642
19,1.90369E+11,84.6,15.4,34.6,65.4,10,38288,46741,43815
19,1.90369E+11,79.4,20.6,23.5,76.5,11,39118,47848,45794
19,1.90369E+11,82.1,17.9,25,75,15,42086,49758,47840
19,1.90369E+11,77.4,22.6,16.1,83.9,13,39080,50464,48628
19,1.90369E+11,80.6,19.4,-1,94.4,16,-1,48092,47569
19,1.90372E+11,83.3,-1,-1,83.3,12,-1,36599,35266
19,1.90372E+11,85.7,-1,0,100,19,-2,37382,37382
19,1.90375E+11,87.5,-1,0,100,19,-2,43659,43659
19,1.90375E+11,60,40,-1,90,21,-1,46442,45151
19,1.90375E+11,70,30,0,100,22,-2,46597,46597
19,1.90375E+11,80,-1,0,100,25,-2,45207,45207
19,1.90378E+11,75,-1,-1,75,22,-1,46797,45303
19,1.90378E+11,80,-1,0,100,25,-2,45539,45539
19,1.90378E+11,100,0,-1,81.8,14,-1,39456,38012
19,1.90385E+11,76.9,23.1,30.8,69.2,17,29826,40463,37190
19,1.90385E+11,75,25,-1,91.7,21,-1,41033,40035
19,1.90393E+11,52.6,47.4,-1,94.7,22,-1,46170,45256
19,1.90393E+11,78.9,21.1,21.1,78.9,20,30800,46701,43354
19,1.90393E+11,69.4,30.6,11.1,88.9,20,30810,46906,45117
19,1.90393E+11,73.3,26.7,-1,93.3,22,-1,46154,45069
19,1.90393E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90396E+11,93.8,-1,-1,93.8,20,-1,42038,41325
19,1.90396E+11,81.3,18.8,18.8,81.3,20,28323,43951,41021
19,1.90396E+11,83.3,-1,-1,83.3,13,-1,39166,38799
19,1.90402E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90402E+11,85.7,-1,0,100,26,-2,41190,41190
19,1.90402E+11,83.3,-1,0,100,22,-2,41915,41915
19,1.90408E+11,75,25,18.8,81.3,23,31682,43474,41263
19,1.90408E+11,94.4,-1,16.7,83.3,21,30817,42027,40158
19,1.9042E+11,82.4,17.6,-1,88.2,19,-1,45969,43972
19,1.9042E+11,85.7,-1,42.9,57.1,15,29996,47989,40278
19,1.9042E+11,73.1,26.9,15.4,84.6,17,29950,46442,43904
19,1.9042E+11,82.4,17.6,35.3,64.7,14,28792,47147,40669
19,1.90432E+11,90.9,-1,0,100,26,-2,41759,41759
19,1.90432E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90432E+11,94.4,-1,-1,94.4,21,-1,41522,40827
19,1.90432E+11,83.3,-1,25,75,16,29012,40476,37610
19,1.90438E+11,100,0,46.7,53.3,13,29627,40689,35527
19,1.90438E+11,81.8,-1,63.6,36.4,11,30558,40822,34290
19,1.90444E+11,100,0,0,100,18,-2,42602,42602
19,1.90444E+11,100,0,-1,88.9,14,-1,41290,40245
19,1.90444E+11,93.3,-1,-1,93.3,18,-1,42772,41908
19,1.90456E+11,90,-1,15,85,20,27852,38447,36858
19,1.90456E+11,58.8,41.2,-1,94.1,20,-1,40140,39419
19,1.90462E+11,57.1,42.9,0,100,29,-2,42129,42129
19,1.90462E+11,92.3,-1,-1,92.3,17,-1,36630,36678
19,1.90462E+11,100,0,-1,85.7,17,-1,36614,35427
19,1.90462E+11,-1,0,-1,-1,-1,-1,-1,-1
19,1.90465E+11,100,0,-1,89.5,21,-1,41948,40651
19,1.90465E+11,81.5,18.5,14.8,85.2,18,29483,41789,39966
19,1.90468E+11,76.2,23.8,14.3,85.7,19,30637,44697,42688
19,1.90468E+11,88.9,-1,-1,88.9,19,-1,44093,42403
19,1.90468E+11,100,0,0,100,18,-2,40729,40729
19,1.90468E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90474E+11,100,0,40,60,12,26283,37263,32871
19,1.90483E+11,38.5,61.5,-1,84.6,16,-1,44416,42825
19,1.90483E+11,46.7,53.3,26.7,73.3,17,30425,45530,41502
19,1.90483E+11,45.5,54.5,-1,90.9,18,-1,46766,45151
19,1.90483E+11,50,50,22.7,77.3,15,31600,44117,41272
19,1.90483E+11,-1,66.7,0,100,30,-2,50168,50168
19,1.90483E+11,50,50,-1,87.5,12,-1,41655,40277
19,1.90486E+11,39.3,60.7,19.7,80.3,17,30560,51013,46989
19,1.90486E+11,46.9,53.1,20.4,79.6,18,31629,52024,47862
19,1.90486E+11,45,55,-1,90,18,-1,49775,47864
19,1.90486E+11,73.7,26.3,21.1,78.9,15,34620,45630,43312
19,1.90486E+11,45.8,54.2,29.2,70.8,14,30765,50406,44677
19,1.90486E+11,66.7,33.3,33.3,66.7,12,37221,46878,43659
19,1.90486E+11,41.2,58.8,-1,88.2,18,-1,51129,48883
19,1.90486E+11,40,60,33.3,66.7,14,33829,50198,44741
19,1.90495E+11,77.8,-1,-1,77.8,12,-1,39056,36652
19,1.90495E+11,100,0,25,75,13,26720,39430,36253
19,1.90495E+11,81.3,18.8,37.5,62.5,11,26926,41015,35732
19,1.90495E+11,88.9,-1,33.3,66.7,13,26569,39523,35205
19,1.90507E+11,85.4,14.6,29.3,70.7,12,32732,42530,39662
19,1.90507E+11,84,16,36,64,12,33657,44322,40483
19,1.90513E+11,63.9,36.1,25,75,17,32945,50243,45918
19,1.90513E+11,60,40,40,60,14,33424,50173,43473
19,1.90513E+11,55.6,44.4,-1,77.8,14,-1,46700,43245
19,1.90513E+11,53.8,46.2,15.4,84.6,17,31717,47951,45454
19,1.90513E+11,83.3,-1,0,100,19,-2,45431,45431
19,1.90513E+11,57.1,42.9,-1,85.7,13,-1,47276,44746
19,1.90513E+11,81.8,-1,-1,81.8,14,-1,45357,43654
19,1.90513E+11,-1,-1,0,100,16,-2,42443,42443
19,1.90519E+11,73.7,26.3,-1,89.5,18,-1,44337,42822
19,1.90519E+11,71.4,28.6,0,100,21,-2,44472,44472
19,1.90543E+11,100,0,-1,92.9,16,-1,40215,39535
19,1.90543E+11,80,-1,-1,80,17,-1,40527,38182
19,1.90543E+11,100,0,0,100,22,-2,39956,39956
19,1.90549E+11,78.6,21.4,21.4,78.6,17,29778,38466,36604
19,1.90549E+11,70,30,-1,80,20,-1,38778,36938
19,1.90575E+11,90.9,-1,0,100,26,-2,40605,40605
19,1.90575E+11,75,25,25,75,18,33800,40295,38671
19,1.90575E+11,87.5,-1,0,100,25,-2,40419,40419
19,1.90579E+11,71.9,28.1,-1,93.8,21,-1,47262,46343
19,1.90579E+11,73.6,26.4,30.6,69.4,13,30640,44335,40151
19,1.90579E+11,62.1,37.9,0,100,22,-2,46004,46004
19,1.90579E+11,58.8,41.2,26.5,73.5,17,27947,48753,43245
19,1.90579E+11,75,25,29.2,70.8,14,31999,44911,41145
19,1.90579E+11,65,35,-1,90,17,-1,46233,44671
19,1.90579E+11,74.3,25.7,25.7,74.3,15,30251,46061,41996
19,1.90579E+11,74.2,25.8,9.7,90.3,23,27371,47758,45785
19,1.90579E+11,-1,0,-1,0,-1,-1,-2,-1
19,1.90594E+11,100,0,-1,71.4,16,-1,35314,33125
19,1.90594E+11,83.3,-1,-1,66.7,15,-1,36304,33381
19,1.90597E+11,90.9,-1,-1,81.8,14,-1,35343,34113
19,1.90597E+11,100,0,-1,77.8,12,-1,36105,34329
19,1.906E+11,69.6,30.4,26.1,73.9,12,29817,40208,37497
19,1.906E+11,56.3,43.8,25,75,13,28698,41908,38606
19,1.90606E+11,78.6,21.4,-1,92.9,22,-1,44487,43341
19,1.90606E+11,93.3,-1,-1,93.3,16,-1,39262,38571
19,1.90606E+11,88.5,11.5,30.8,69.2,17,27707,43282,38490
19,1.90624E+11,93.3,-1,26.7,73.3,15,26725,35372,33066
19,1.90624E+11,88.9,-1,27.8,72.2,13,27324,35732,33396
19,1.90627E+11,87.8,12.2,39,61,12,34723,46108,41665
19,1.90627E+11,85,15,40,60,15,36869,47176,43053
19,1.90627E+11,84.6,-1,23.1,76.9,15,32227,45824,42686
19,1.90633E+11,91.4,8.6,8.6,91.4,21,30415,46494,45116
19,1.90633E+11,76.5,23.5,-1,94.1,21,-1,46983,45969
19,1.90633E+11,81.8,-1,0,100,20,-2,43714,43714
19,1.90633E+11,85.7,14.3,-1,95.2,19,-1,43651,42989
19,1.90651E+11,41.5,58.5,11.3,88.7,19,32575,48936,47083
19,1.90651E+11,38.7,61.3,-1,93.5,19,-1,48806,47767
19,1.90651E+11,64.3,35.7,14.3,85.7,19,32635,48811,46500
19,1.90651E+11,48.1,51.9,14.8,85.2,15,31799,46359,44202
19,1.90651E+11,46.7,53.3,-1,93.3,17,-1,46646,45611
19,1.90651E+11,58.8,41.2,-1,94.1,15,-1,44860,44146
19,1.90651E+11,57.9,42.1,15.8,84.2,15,33105,45310,43383
19,1.90651E+11,34.6,65.4,11.5,88.5,19,33423,49520,47663
19,1.90651E+11,65.5,34.5,20.7,79.3,17,34517,48490,45599
19,1.90654E+11,36.8,63.2,15.8,84.2,16,37011,50782,48608
19,1.90654E+11,53.3,46.7,20,80,13,36912,46378,44485
19,1.90654E+11,34.8,65.2,13,87,17,37521,52123,50218
19,1.90654E+11,44,56,20,80,14,35137,48523,45846
19,1.90654E+11,61.9,38.1,28.6,71.4,13,37985,48885,45770
19,1.90654E+11,37.5,62.5,15.6,84.4,17,37192,51031,48868
19,1.90654E+11,66.7,33.3,-1,94.4,18,-1,46424,45862
19,1.90654E+11,36.7,63.3,25,75,16,37382,52278,48554
19,1.90654E+11,78.9,21.1,68.4,31.6,6,35908,44495,38619
19,1.90654E+11,45.5,54.5,15.9,84.1,19,36011,52678,50026
19,1.90654E+11,84,16,24,76,12,35372,44638,42414
19,1.90654E+11,66.7,33.3,20.8,79.2,13,36007,46459,44282
19,1.90654E+11,61.1,38.9,27.8,72.2,13,36975,46785,44060
19,1.90654E+11,47.6,52.4,27,73,15,37831,50585,47143
19,1.90654E+11,75,25,25,75,14,36404,46491,43969
19,1.90654E+11,66.7,33.3,-1,90.5,18,-1,47386,46467
19,1.90654E+11,73.7,26.3,21.1,78.9,10,35364,43461,41756
19,1.90654E+11,48.6,51.4,28.6,71.4,13,36712,49523,45862
19,1.90654E+11,68.4,31.6,36.8,63.2,13,36538,49615,44797
19,1.90654E+11,59.1,40.9,18.2,81.8,13,34352,48126,45622
19,1.90654E+11,50,50,21.4,78.6,13,35500,48415,45648
19,1.90654E+11,46.9,53.1,31.3,68.8,12,37169,48411,44898
19,1.90654E+11,59.3,40.7,25.9,74.1,15,36112,50154,46513
19,1.90654E+11,50,50,9.4,90.6,17,34288,49476,48052
19,1.90654E+11,73.9,26.1,30.4,69.6,13,36699,45815,43041
19,1.90654E+11,57.4,42.6,31.5,68.5,15,36133,51481,46649
19,1.90654E+11,57.9,42.1,-1,89.5,19,-1,49589,48434
19,1.90654E+11,54.2,45.8,-1,95.8,15,-1,45617,45220
19,1.90654E+11,66.7,33.3,44.4,55.6,10,36711,46811,42322
19,1.90654E+11,73.3,26.7,-1,86.7,12,-1,44440,43306
19,1.90654E+11,69,31,27.6,72.4,14,35941,48431,44985
19,1.90654E+11,75,-1,50,50,7,35502,42177,38839
19,1.90654E+11,46.2,53.8,23.1,76.9,15,35059,50510,46945
19,1.90654E+11,64.3,35.7,-1,85.7,17,-1,48218,46426
19,1.90654E+11,-1,-1,-1,75,10,-1,46023,43058
19,1.90666E+11,57.9,42.1,-1,89.5,17,-1,43270,42091
19,1.90666E+11,93.9,-1,18.2,81.8,12,32095,40525,38992
19,1.90666E+11,81.3,18.8,18.8,81.3,16,30611,42155,39991
19,1.90675E+11,50,50,17.9,82.1,17,32028,46589,43989
19,1.90675E+11,57.1,42.9,0,100,21,-2,44478,44478
19,1.90675E+11,-1,-1,0,-1,-1,-2,-1,-1
19,1.90675E+11,42.9,57.1,-1,71.4,15,-1,47460,42944
19,1.90675E+11,36.4,63.6,-1,81.8,15,-1,43792,41493
19,1.90675E+11,26.9,73.1,-1,92.3,18,-1,46586,45398
19,1.90675E+11,57.1,42.9,-1,85.7,17,-1,43244,41588
19,1.90675E+11,-1,75,0,100,18,-2,45815,45815
19,1.90675E+11,100,0,-1,-1,9,-1,-1,36645
19,1.90675E+11,-1,-1,0,-1,-1,-2,-1,-1
19,1.90678E+11,93.8,-1,43.8,56.3,9,27093,35255,31684
19,1.90678E+11,93.3,-1,40,60,10,27252,37587,33453
19,1.90678E+11,75,-1,-1,75,6,-1,31315,30207
19,1.90681E+11,88.2,11.8,14.7,85.3,16,27993,42368,40254
19,1.90681E+11,70.8,29.2,16.7,83.3,14,29812,40441,38670
19,1.90681E+11,90.9,9.1,18.2,81.8,18,29308,42363,39990
19,1.90684E+11,72.7,27.3,-1,81.8,19,-1,44809,42373
19,1.90684E+11,61.5,38.5,-1,84.6,21,-1,46341,43725
19,1.9069E+11,80,20,20,80,13,27019,36238,34394
19,1.9069E+11,65,35,30,70,14,27111,37197,34171
19,1.9069E+11,75,-1,-1,87.5,14,-1,34818,33939
19,1.90693E+11,77.3,22.7,-1,90.9,20,-1,48427,47067
19,1.90693E+11,64.3,35.7,-1,92.9,20,-1,48715,47296
19,1.90693E+11,71,29,12.9,87.1,21,30904,49084,46738
19,1.90696E+11,84.6,-1,0,100,22,-2,45865,45865
19,1.90696E+11,100,0,0,100,24,-2,46994,46994
19,1.90696E+11,100,0,-1,83.3,15,-1,43220,41849
19,1.90705E+11,73.7,21.1,26.3,73.7,16,30914,43900,40483
19,1.90705E+11,68.2,31.8,-1,90.9,22,-1,45691,44305
19,1.90705E+11,70,30,20,80,19,29668,44497,41531
19,1.90705E+11,76.2,19,14.3,85.7,18,29773,42703,40856
19,1.90705E+11,0,-1,0,-1,-1,-2,-1,-1
19,1.90708E+11,85.7,14.3,42.9,57.1,15,31570,47535,40693
19,1.90708E+11,52.6,47.4,15.8,84.2,17,34298,49358,46980
19,1.90708E+11,52.9,47.1,-1,94.1,18,-1,49592,48749
19,1.90708E+11,82.1,17.9,17.9,82.1,20,30062,49751,46235
19,1.90708E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90711E+11,100,0,0,100,20,-2,37764,37764
19,1.90711E+11,88.9,-1,-1,77.8,15,-1,37392,35035
19,1.90717E+11,-1,0,-1,-1,-1,-1,-1,-1
19,1.90717E+11,44,56,16,84,14,31236,42270,40504
19,1.90717E+11,78.9,21.1,21.1,78.9,17,30574,41623,39297
19,1.90717E+11,86.7,-1,33.3,66.7,14,30927,42599,38708
19,1.90717E+11,0,-1,0,-1,-1,-2,-1,-1
19,1.90735E+11,52.6,42.1,15.8,84.2,21,28249,41614,39504
19,1.90735E+11,50,50,0,100,21,-2,42472,42472
19,1.90735E+11,72.7,27.3,27.3,72.7,16,30104,43974,40192
19,1.90735E+11,0,-1,0,-1,-1,-2,-1,-1
19,1.90735E+11,87.5,-1,37.5,62.5,11,29958,34082,32536
19,1.90738E+11,95.7,-1,-1,95.7,16,-1,43697,43290
19,1.90738E+11,100,0,28.6,71.4,17,34016,45437,42174
19,1.90738E+11,71.4,-1,-1,71.4,17,-1,45816,41639
19,1.90738E+11,83.3,-1,0,100,22,-2,44483,44483
19,1.90738E+11,-1,0,-1,0,-1,-1,-2,-1
19,1.90741E+11,76.9,23.1,15.4,84.6,17,34126,42302,41044
19,1.90741E+11,87.5,-1,-1,75,12,-1,39077,36748
19,1.90741E+11,72.3,27.7,21.3,78.7,16,29952,42793,40061
19,1.90744E+11,100,0,0,100,25,-2,41476,41476
19,1.90744E+11,75,-1,-1,75,14,-1,39087,36103
19,1.90747E+11,100,0,0,100,17,-2,37474,37474
19,1.90747E+11,100,0,0,100,24,-2,39726,39726
19,1.90747E+11,90,-1,40,60,16,27989,39726,35031
19,1.90747E+11,100,0,0,100,19,-2,38925,38925
19,1.90759E+11,83.3,-1,25,75,10,30653,36814,35273
19,1.90759E+11,79.4,20.6,26.5,73.5,15,29433,41362,38204
19,1.90759E+11,66.7,33.3,14.3,85.7,16,28365,41724,39816
19,1.90759E+11,78.9,21.1,26.3,73.7,12,28383,39842,36827
19,1.90762E+11,81.8,18.2,0,100,22,-2,44463,44463
19,1.90762E+11,76.5,23.5,-1,88.2,16,-1,44193,42658
19,1.90762E+11,81.8,-1,0,100,15,-2,43070,43070
19,1.90762E+11,92.3,-1,0,100,20,-2,44308,44308
19,1.90762E+11,87.5,-1,-1,87.5,12,-1,41101,39325
19,1.90765E+11,83.3,-1,-1,83.3,13,-1,36296,35295
19,1.90771E+11,65.2,34.8,31.8,68.2,14,33318,45278,41473
19,1.90771E+11,68.8,31.3,-1,87.5,19,-1,45177,43655
19,1.90771E+11,70,30,30,70,14,31962,45974,41770
19,1.90771E+11,65.8,34.2,26.3,73.7,15,34171,45914,42824
19,1.90771E+11,54.5,45.5,18.2,81.8,17,34451,46138,44013
19,1.90771E+11,76.5,23.5,32.4,67.6,15,32486,46302,41832
19,1.90771E+11,73.1,26.9,11.5,88.5,18,32366,45966,44397
19,1.90771E+11,77.3,22.7,27.3,72.7,13,32008,43847,40618
19,1.90771E+11,37.5,62.5,-1,87.5,18,-1,48795,46755
19,1.90786E+11,33.3,66.7,0,100,14,-2,49955,49955
19,1.90786E+11,54.5,45.5,30.3,69.7,13,38112,49717,46200
19,1.90786E+11,45.7,54.3,21.4,78.6,14,34912,48727,45767
19,1.90786E+11,65.5,34.5,31,69,11,33376,48217,43611
19,1.90786E+11,54.2,45.8,20.3,79.7,14,32819,49070,45765
19,1.90786E+11,69.7,30.3,30.3,69.7,14,35584,47295,43746
19,1.90786E+11,42.4,57.6,21.2,78.8,12,36223,47769,45320
19,1.9079E+11,93.3,-1,20,80,18,26659,40933,38078
19,1.9079E+11,93.8,-1,37.5,62.5,9,28544,36033,33225
19,1.90792E+11,100,0,-1,71.4,16,-1,38792,36014
19,1.90792E+11,91.7,-1,41.7,58.3,10,28941,34896,32415
19,1.90792E+11,88.9,-1,55.6,44.4,10,29024,37652,32859
19,1.90792E+11,100,0,0,100,14,-2,34928,34928
19,1.90798E+11,66.7,33.3,27.8,72.2,18,36122,49546,45817
19,1.90798E+11,61,39,41.5,58.5,11,31666,46090,40109
19,1.90798E+11,61.5,38.5,23.1,76.9,13,29263,45081,41431
19,1.90807E+11,90.9,-1,-1,90.9,21,-1,35234,34560
19,1.90807E+11,88.9,-1,0,100,23,-2,36681,36681
19,1.90813E+11,69.6,30.4,21.7,78.3,17,27028,39769,36999
19,1.90813E+11,88.2,-1,29.4,70.6,15,26230,37801,34398
19,1.90813E+11,-1,-1,0,-1,-1,-2,-1,-1
19,1.90819E+11,80,-1,30,70,17,25601,36771,33420
19,1.90819E+11,100,0,-1,66.7,14,-1,38558,34205
19,1.90822E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90822E+11,49.1,50.9,24.6,75.4,17,35140,49428,45919
19,1.90822E+11,45.5,54.5,0,100,20,-2,51762,51762
19,1.90822E+11,78.8,21.2,9.1,90.9,17,33707,49065,47669
19,1.90822E+11,56.3,43.8,34.4,65.6,16,33553,51911,45601
19,1.90822E+11,57.1,42.9,0,100,24,-2,51662,51662
19,1.90822E+11,80.6,19.4,33.3,66.7,14,35184,48108,43800
19,1.90822E+11,93.8,-1,21.9,78.1,16,35441,44193,42279
19,1.90822E+11,69.6,30.4,8.7,91.3,20,34200,49487,48158
19,1.90822E+11,62.5,37.5,18.8,81.3,21,35736,51935,48898
19,1.90822E+11,57.1,42.9,-1,96.4,20,-1,50435,49936
19,1.90822E+11,66.7,33.3,33.3,66.7,15,33680,52795,46423
19,1.90822E+11,60,40,40,60,13,34042,48208,42542
19,1.90822E+11,100,0,-1,75,15,-1,44423,41519
19,1.90822E+11,78.1,21.9,12.5,87.5,15,33605,46957,45288
19,1.90822E+11,66.7,33.3,16.7,83.3,20,35098,48176,45996
19,1.90822E+11,66.7,33.3,21.6,78.4,15,37767,50514,47765
19,1.90822E+11,67.9,32.1,21.4,78.6,19,35182,50501,47218
19,1.90822E+11,82.6,17.4,30.4,69.6,13,32610,47814,43187
19,1.90822E+11,40.5,59.5,21.6,78.4,18,33925,49982,46510
19,1.90831E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90831E+11,86.4,13.6,40.9,59.1,16,30441,47022,40239
19,1.90831E+11,77.8,-1,-1,88.9,18,-1,42718,41060
19,1.90831E+11,85.7,14.3,-1,90.5,18,-1,44842,43317
19,1.90831E+11,91.9,8.1,21.6,78.4,16,28575,43267,40090
19,1.90852E+11,83.3,16.7,41.7,58.3,15,30669,46591,39957
19,1.90852E+11,87.5,-1,18.8,81.3,19,30811,45357,42630
19,1.90852E+11,77.3,22.7,13.6,86.4,18,31710,45117,43289
19,1.90852E+11,83.3,16.7,26.7,73.3,12,31660,41455,38843
19,1.90855E+11,100,0,22.2,77.8,20,27182,42892,39401
19,1.90855E+11,92.9,-1,-1,85.7,17,-1,42726,40436
19,1.90858E+11,60.6,39.4,-1,93.9,21,-1,52259,51161
19,1.90858E+11,78.3,21.7,21.7,78.3,19,35185,50188,46927
19,1.90858E+11,75,25,20.8,79.2,15,34506,49722,46552
19,1.90858E+11,84.2,15.8,15.8,84.2,15,31929,48329,45740
19,1.90858E+11,57,43,17.7,82.3,17,34523,52213,49078
19,1.90858E+11,64.3,35.7,-1,92.9,21,-1,53196,52069
19,1.90858E+11,70.8,29.2,16.7,83.3,16,34805,50606,47973
19,1.90858E+11,81.3,18.8,25,75,12,35243,46462,43657
19,1.90858E+11,65.4,34.6,-1,96.2,21,-1,52264,51516
19,1.90858E+11,57.7,42.3,11.5,88.5,23,38480,53263,51557
19,1.90858E+11,73.3,26.7,26.7,73.3,14,34474,50926,46539
19,1.90858E+11,57.1,42.9,-1,71.4,9,-1,49861,47629
19,1.90858E+11,88.5,11.5,42.3,57.7,10,32672,48217,41640
19,1.90858E+11,82.6,17.4,21.7,78.3,19,35196,49503,46393
19,1.90858E+11,75,25,28.6,71.4,15,33981,48799,44565
19,1.90858E+11,69.6,30.4,34.8,65.2,14,34305,51271,45370
19,1.90858E+11,84.6,15.4,23.1,76.9,13,35306,48992,45833
19,1.90858E+11,72,28,-1,96,21,-1,52615,51981
19,1.90858E+11,56.7,43.3,13.3,86.7,20,35791,53944,51524
19,1.90858E+11,61.7,38.3,27.7,72.3,13,35557,49917,45945
19,1.90858E+11,44.4,55.6,-1,88.9,21,-1,56624,54273
19,1.90858E+11,80.6,19.4,19.4,80.6,14,34137,48139,45429
19,1.90858E+11,72.2,27.8,16.7,83.3,16,37652,49498,47524
19,1.90858E+11,59.8,40.2,15.9,84.1,17,35982,50737,48393
19,1.90858E+11,51.2,48.8,11.6,88.4,18,34936,50287,48502
19,1.90858E+11,54.8,45.2,-1,93.5,20,-1,50959,49874
19,1.90858E+11,74.5,23.6,40,60,13,34318,50140,43811
19,1.90858E+11,81.3,18.8,50,50,11,38126,53986,46056
19,1.90858E+11,100,0,80,-1,4,39761,-1,40488
19,1.90858E+11,70.8,29.2,25,75,18,35462,55423,50432
19,1.90858E+11,75.4,24.6,22.8,77.2,14,35144,48149,45183
19,1.90858E+11,68,32,16,84,15,34803,49275,46960
19,1.90861E+11,85.7,14.3,28.6,71.4,17,34993,42665,40473
19,1.90861E+11,80,20,40,60,12,35282,41934,39273
19,1.90861E+11,72.2,27.8,0,100,19,-2,41844,41844
19,1.90861E+11,-1,0,0,-1,-1,-2,-1,-1
19,1.90873E+11,52.6,47.4,15.8,84.2,18,29701,48322,45382
19,1.90873E+11,64,36,-1,92,21,-1,48679,47268
19,1.90873E+11,63,33.3,11.1,88.9,16,31364,45330,43778
19,1.90873E+11,85.7,-1,-1,85.7,18,-1,46869,44620
19,1.90879E+11,100,0,0,100,17,-2,39138,39138
19,1.90888E+11,90.9,-1,36.4,63.6,12,29378,39441,35782
19,1.90891E+11,61.3,38.7,16.1,83.9,16,33958,49899,47328
19,1.90891E+11,61.1,38.9,16.7,83.3,18,34179,51550,48655
19,1.90891E+11,58,42,18,82,17,34343,51225,48186
19,1.90891E+11,-1,-1,0,-1,-1,-2,-1,-1
19,1.90894E+11,70,30,-1,90,13,-1,37359,36475
19,1.90894E+11,-1,60,0,100,23,-2,42332,42332
